"";"Ubicac.técnica";"Equipo";"Tipo.de.equipo";"Equipo.superior";"Eq.padre";"Sistema";"Comp"
"10421";"1201-AUX-LQUI-PREP-CHA0003";600001960;"F";"500002204";"0";"0";"0"
"10422";"1201-AUX-LQUI-PREP-CHA0003";600001961;"F";"500002204";"0";"0";"0"
"10423";"1201-AUX-LQUI-PREP-HOR0001";600001962;"F";"500002218";"0";"0";"0"
"10424";"1201-AUX-LQUI-PREP-HOR0001";600001963;"F";"500002218";"0";"0";"0"
"10425";"1201-AUX-LQUI-PREP-HOR0002";600001964;"F";"500002219";"0";"0";"0"
"10426";"1201-AUX-LQUI-PREP-HOR0002";600001965;"F";"500002219";"0";"0";"0"
"10427";"1201-AUX-LQUI-FUND-HOR0003";600001966;"F";"500002220";"0";"0";"0"
"10428";"1201-AUX-LQUI-FUND-HOR0003";600001967;"F";"500002220";"0";"0";"0"
"10429";"1201-AUX-LQUI-FUND-HOR0001";600001968;"F";"500002221";"0";"0";"0"
"10430";"1201-AUX-LQUI-FUND-HOR0001";600001969;"F";"500002221";"0";"0";"0"
"10431";"1201-AUX-LQUI-FUND-HOR0002";600001970;"F";"500002222";"0";"0";"0"
"10432";"1201-AUX-LQUI-FUND-HOR0002";600001971;"F";"500002222";"0";"0";"0"
"10433";"1201-AUX-LQUI-FUND-HOR0004";600001972;"F";"500002223";"0";"0";"0"
"10434";"1201-AUX-LQUI-FUND-HOR0004";600001973;"F";"500002223";"0";"0";"0"
"10435";"1201-AUX-LQUI-PREP-PUL0002";600001974;"F";"500002224";"0";"0";"0"
"10436";"1201-AUX-LQUI-PREP-PUL0002";600001975;"F";"500002224";"0";"0";"0"
"10437";"1201-AUX-LQUI-PREP-PUL0001";600001976;"F";"500002225";"0";"0";"0"
"10438";"1201-AUX-LQUI-PREP-PUL0001";600001977;"F";"500002225";"0";"0";"0"
"10439";"1201-AUX-LQUI-VENT-EXT0001";600001978;"F";"500002226";"0";"0";"0"
"10440";"1201-AUX-LQUI-VENT-EXT0001";600001979;"F";"500002226";"0";"0";"0"
"10441";"1201-AUX-LQUI-VENT-INY0001";600001980;"F";"500002227";"0";"0";"0"
"10442";"1201-AUX-LQUI-VENT-INY0001";600001981;"F";"500002227";"0";"0";"0"
"10443";"1201-AUX-LQUI-VENT-EXT0002";600001982;"F";"500002228";"0";"0";"0"
"10444";"1201-AUX-LQUI-VENT-EXT0002";600001983;"F";"500002228";"0";"0";"0"
"10445";"1201-AUX-LQUI-VENT-INY0002";600001984;"F";"500002229";"0";"0";"0"
"10446";"1201-AUX-LQUI-VENT-INY0002";600001985;"F";"500002229";"0";"0";"0"
"10447";"1201-AUX-LQUI-VENT-EXT0003";600001986;"F";"500002230";"0";"0";"0"
"10448";"1201-AUX-LQUI-VENT-EXT0003";600001987;"F";"500002230";"0";"0";"0"
"10449";"1201-AUX-LMET-PREP-CHA0001";600001988;"F";"500002231";"0";"0";"0"
"10450";"1201-AUX-LMET-PREP-CHA0001";600001989;"F";"500002231";"0";"0";"0"
"10451";"1201-AUX-LMET-ANLI-CHA0001";600001990;"F";"500002232";"0";"0";"0"
"10452";"1201-AUX-LMET-ANLI-CHA0001";600001991;"F";"500002232";"0";"0";"0"
"10453";"1201-AUX-LMET-COLX-TEC0001";600001992;"F";"500002242";"0";"0";"0"
"10454";"1201-AUX-LMET-COLX-TEC0001";600001993;"F";"500002242";"0";"0";"0"
"10455";"1201-AUX-LMET-ANLI-MOL0001";600001994;"F";"500002244";"0";"0";"0"
"10456";"1201-AUX-LMET-ANLI-MOL0001";600001995;"F";"500002244";"0";"0";"0"
"10457";"1201-AUX-LMET-ANLI-AGI0001";600001996;"F";"500002245";"0";"0";"0"
"10458";"1201-AUX-LMET-ANLI-AGI0001";600001997;"F";"500002245";"0";"0";"0"
"10459";"1201-PL1-MCRO-CLAR-BOM1001";600001998;"F";"500002266";"0";"0";"0"
"10460";"1201-PL1-MCRO-CLAR-BOM1001";600001999;"F";"500002266";"0";"0";"0"
"10461";"1201-PL1-MCRO-CLAR-BOM1002";600002000;"F";"500002267";"0";"0";"0"
"10462";"1201-PL1-MCRO-CLAR-BOM1002";600002001;"F";"500002267";"0";"0";"0"
"10463";"1201-PL1-MCRO-CLAR-BOM1003";600002002;"F";"500002268";"0";"0";"0"
"10464";"1201-PL1-MCRO-CLAR-BOM1003";600002003;"F";"500002268";"0";"0";"0"
"10465";"1201-PL1-MCRO-CLAR-BOM1004";600002004;"F";"500002269";"0";"0";"0"
"10466";"1201-PL1-MCRO-CLAR-BOM1004";600002005;"F";"500002269";"0";"0";"0"
"10467";"1201-PL1-MCRO-PREC-FIL0001";600002006;"F";"500002270";"0";"0";"0"
"10468";"1201-PL1-MCRO-PREC-FIL0001";600002007;"F";"500002270";"0";"0";"0"
"10469";"1201-PL1-MCRO-PREC-FIL0002";600002008;"F";"500002271";"0";"0";"0"
"10470";"1201-PL1-MCRO-PREC-FIL0002";600002009;"F";"500002271";"0";"0";"0"
"10471";"1201-PL1-MCRO-PREC-FIL0003";600002010;"F";"500002272";"0";"0";"0"
"10472";"1201-PL1-MCRO-PREC-FIL0003";600002011;"F";"500002272";"0";"0";"0"
"10473";"1201-PL1-MCRO-PREC-FIL0004";600002012;"F";"500002273";"0";"0";"0"
"10474";"1201-PL1-MCRO-PREC-FIL0004";600002013;"F";"500002273";"0";"0";"0"
"10475";"1201-PL1-MCRO-PREC-FIL1001";600002014;"F";"500002274";"0";"0";"0"
"10476";"1201-PL1-MCRO-PREC-BOM4001";600002015;"F";"500002276";"0";"0";"0"
"10477";"1201-PL1-MCRO-PREC-HOE0001";600002016;"F";"500002277";"0";"0";"0"
"10478";"1201-PL1-MCRO-PREC-HOE0001";600002017;"F";"500002277";"0";"0";"0"
"10479";"1201-PL1-MCRO-PREC-BOM1001";600002018;"F";"500002278";"0";"0";"0"
"10480";"1201-PL1-MCRO-PREC-BOM1001";600002019;"F";"500002278";"0";"0";"0"
"10481";"1201-PL1-MCRO-PREC-HOE0002";600002020;"F";"500002279";"0";"0";"0"
"10482";"1201-PL1-MCRO-PREC-HOE0002";600002021;"F";"500002279";"0";"0";"0"
"10483";"1201-PL1-MCRO-PREC-BOM1002";600002022;"F";"500002280";"0";"0";"0"
"10484";"1201-PL1-MCRO-PREC-BOM1002";600002023;"F";"500002280";"0";"0";"0"
"10485";"1201-PL1-MCRO-PREC-HOE0003";600002024;"F";"500002281";"0";"0";"0"
"10486";"1201-PL1-MCRO-PREC-HOE0003";600002025;"F";"500002281";"0";"0";"0"
"10487";"1201-PL1-MCRO-PREC-BOM1003";600002026;"F";"500002282";"0";"0";"0"
"10488";"1201-PL1-MCRO-PREC-BOM1003";600002027;"F";"500002282";"0";"0";"0"
"10489";"1201-PL1-PADR-ADSO-BOM0001";600002028;"F";"500002283";"0";"0";"0"
"10490";"1201-PL1-PADR-ADSO-BOM0001";600002029;"F";"500002283";"0";"0";"0"
"10491";"1201-PL1-PADR-ADSO-BOM0002";600002030;"F";"500002284";"0";"0";"0"
"10492";"1201-PL1-PADR-ADSO-BOM0002";600002031;"F";"500002284";"0";"0";"0"
"10493";"1201-PL1-FUND-FUND-HOC0001";600002032;"F";"500002287";"0";"0";"0"
"10494";"1201-PL1-FUND-FUND-HOC0001";600002033;"F";"500002287";"0";"0";"0"
"10495";"1201-PL1-FUND-FUND-HOC0002";600002034;"F";"500002288";"0";"0";"0"
"10496";"1201-PL1-FUND-FUND-HOC0002";600002035;"F";"500002288";"0";"0";"0"
"10497";"1201-PL1-FUND-FUND-BOM0001";600002036;"F";"500002289";"0";"0";"0"
"10498";"1201-PL1-FUND-FUND-BOM0001";600002037;"F";"500002289";"0";"0";"0"
"10499";"1201-PL1-FUND-FUND-WAR0001";600002038;"F";"500002290";"0";"0";"0"
"10500";"1201-PL1-FUND-FUND-WAR0001";600002039;"F";"500002290";"0";"0";"0"
"10501";"1201-PL1-FUND-EXTR-EXT0001";600002040;"F";"500002291";"0";"0";"0"
"10502";"1201-PL1-FUND-EXTR-EXT0001";600002041;"F";"500002291";"0";"0";"0"
"10503";"1201-PL1-FUND-EXTR-TAN0001";600002042;"F";"500002292";"0";"0";"0"
"10504";"1201-PL1-FUND-EXTR-BOM0001";600002043;"F";"500002293";"0";"0";"0"
"10505";"1201-PL1-FUND-EXTR-BOM0001";600002044;"F";"500002293";"0";"0";"0"
"10506";"1201-PL1-TRES-CHAN-TOL0001";600002045;"F";"500002294";"0";"0";"0"
"10507";"1201-PL1-TRES-CHAN-TOL0001";600002046;"F";"500002294";"0";"0";"0"
"10508";"1201-PL1-TRES-CHAN-CHA0001";600002047;"F";"500002295";"0";"0";"0"
"10509";"1201-PL1-TRES-CHAN-CHA0001";600002048;"F";"500002295";"0";"0";"0"
"10510";"1201-PL1-TRES-CHAN-FAJ0001";600002049;"F";"500002296";"0";"0";"0"
"10511";"1201-PL1-TRES-CHAN-FAJ0001";600002050;"F";"500002296";"0";"0";"0"
"10512";"1201-PL1-TRES-MOLI-MOL0001";600002051;"F";"500002297";"0";"0";"0"
"10513";"1201-PL1-TRES-MOLI-MOL0001";600002052;"F";"500002297";"0";"0";"0"
"10514";"1201-PL1-TRES-MOLI-FAJ0002";600002053;"F";"500002298";"0";"0";"0"
"10515";"1201-PL1-TRES-MOLI-FAJ0002";600002054;"F";"500002298";"0";"0";"0"
"10516";"1201-PL1-TRES-ACON-ZAR0001";600002055;"F";"500002299";"0";"0";"0"
"10517";"1201-PL1-TRES-ACON-ZAR0001";600002056;"F";"500002299";"0";"0";"0"
"10518";"1201-PL1-TRES-ACON-BOM0001";600002057;"F";"500002300";"0";"0";"0"
"10519";"1201-PL1-TRES-ACON-TAN0001";600002058;"F";"500002301";"0";"0";"0"
"10520";"1201-PL1-TRES-ACON-TAN0001";600002059;"F";"500002301";"0";"0";"0"
"10521";"1201-PL1-TRES-CONC-CON0001";600002060;"F";"500002302";"0";"0";"0"
"10522";"1201-PL1-TRES-CONC-CON0002";600002061;"F";"500002303";"0";"0";"0"
"10523";"1201-PL1-TRES-SASA-INY0001";600002062;"F";"500002304";"0";"0";"0"
"10524";"1201-PL1-TRES-SASA-INY0001";600002063;"F";"500002304";"0";"0";"0"
"10525";"1201-PL2-TAPO-RAPO-BOM0002";600002064;"F";"500002323";"0";"0";"0"
"10526";"1201-PL2-TAPO-RAPO-BOM0002";600002065;"F";"500002323";"0";"0";"0"
"10527";"1201-PL2-TAPO-RAPO-BOM0001";600002066;"F";"500002324";"0";"0";"0"
"10528";"1201-PL2-TAPO-RAPO-BOM0001";600002067;"F";"500002324";"0";"0";"0"
"10529";"1201-PL2-TAPO-AIND-BOM0001";600002068;"F";"500002326";"0";"0";"0"
"10530";"1201-PL2-TAPO-AIND-BOM0001";600002069;"F";"500002326";"0";"0";"0"
"10531";"1201-PL2-TAPO-AIND-BOM1002";600002070;"F";"500002328";"0";"0";"0"
"10532";"1201-PL2-TAPO-AIND-BOM1002";600002071;"F";"500002328";"0";"0";"0"
"10533";"1201-PL2-TAPO-AIND-BOM1001";600002072;"F";"500002329";"0";"0";"0"
"10534";"1201-PL2-TAPO-AIND-BOM1001";600002073;"F";"500002329";"0";"0";"0"
"10535";"1201-PL2-TAPO-AIND-BOM0001";600002074;"F";"500002331";"0";"0";"0"
"10536";"1201-PL2-TAPO-AIND-BOM0001";600002075;"F";"500002331";"0";"0";"0"
"10537";"1201-PL2-TAPO-AGPO-BOM0001";600002076;"F";"500002333";"0";"0";"0"
"10538";"1201-PL2-TAPO-AGPO-BOM0001";600002077;"F";"500002333";"0";"0";"0"
"10539";"1201-PL2-TAPO-RAPO-BOM1002";600002078;"F";"500002334";"0";"0";"0"
"10540";"1201-PL2-TAPO-RAPO-BOM1002";600002079;"F";"500002334";"0";"0";"0"
"10541";"1201-GTE-GTEN-GELE-GEN0002";600002080;"F";"500002335";"0";"0";"0"
"10542";"1201-GTE-GTEN-GELE-GEN0002";600002081;"F";"500002335";"0";"0";"0"
"10543";"1201-GTE-GENE-GELE-GEN0001";600002082;"F";"500002336";"0";"0";"0"
"10544";"1201-GTE-GENE-GELE-GEN0001";600002083;"F";"500002336";"0";"0";"0"
"10545";"1201-GTE-GTEN-GELE-GEN0003";600002084;"F";"500002337";"0";"0";"0"
"10546";"1201-GTE-GTEN-GELE-GEN0003";600002085;"F";"500002337";"0";"0";"0"
"10547";"2101-PL1-CHAN-CHAP-ZAR0001";600002086;"F";"500003763";"0";"0";"0"
"10548";"2101-PL1-CHAN-CHAP-ZAR0001";600002087;"F";"500003763";"0";"0";"0"
"10549";"2101-PL1-CHAN-CHAP-ZAR0001";600002088;"F";"500003763";"0";"0";"0"
"10550";"2101-PL1-CHAN-CHAP-ZAR0001";600002089;"F";"500003763";"0";"0";"0"
"10551";"2101-PL1-CHAN-CHAP-ZAR0001";600002090;"F";"500003763";"0";"0";"0"
"10552";"2101-PL2-CHAN-SLAV-ZAR0009";600002091;"F";"500003764";"0";"0";"0"
"10553";"2101-PL2-CHAN-SLAV-ZAR0009";600002092;"F";"500003764";"0";"0";"0"
"10554";"2101-PL2-CHAN-SLAV-ZAR0009";600002093;"F";"500003764";"0";"0";"0"
"10555";"2101-PL2-CHAN-SLAV-ZAR0009";600002094;"F";"500003764";"0";"0";"0"
"10556";"2101-PL2-CHAN-SLAV-ZAR0009";600002095;"F";"500003764";"0";"0";"0"
"10557";"2101-PL2-CHAN-SLAV-ZAR0010";600002096;"F";"500003765";"0";"0";"0"
"10558";"2101-PL2-CHAN-SLAV-ZAR0010";600002097;"F";"500003765";"0";"0";"0"
"10559";"2101-PL2-CHAN-SLAV-ZAR0010";600002098;"F";"500003765";"0";"0";"0"
"10560";"2101-PL2-CHAN-SLAV-ZAR0010";600002099;"F";"500003765";"0";"0";"0"
"10561";"2101-PL2-CHAN-SLAV-ZAR0010";600002100;"F";"500003765";"0";"0";"0"
"10562";"2101-PL2-MOLI-MOLP-MOL0001";600002101;"F";"500003766";"0";"0";"0"
"10563";"2101-PL2-MOLI-MOLP-MOL0001";600002102;"F";"500003766";"0";"0";"0"
"10564";"2101-PL2-MOLI-MOLP-MOL0001";600002103;"F";"500003766";"0";"0";"0"
"10565";"2101-PL2-MOLI-MOLP-MOL0001";600002104;"F";"500003766";"0";"0";"0"
"10566";"2101-PL2-MOLI-MOLP-MOL0001";600002105;"F";"500003766";"0";"0";"0"
"10567";"2101-PL2-MOLI-MOLP-MOL0001";600002106;"F";"500003766";"0";"0";"0"
"10568";"2101-PL2-MOLI-MOLP-MOL0001";600002107;"F";"500003766";"0";"0";"0"
"10569";"2101-PL2-MOLI-MOLP-MOL0001";600002108;"F";"500003766";"0";"0";"0"
"10570";"2101-PL2-MOLI-MOLP-MOL0001";600002109;"F";"500003766";"0";"0";"0"
"10571";"2101-PL2-MOLI-MOLP-MOL0001";600002110;"F";"500003766";"0";"0";"0"
"10572";"2101-PL2-MOLI-MOLP-MOL0001";600002111;"F";"500003766";"0";"0";"0"
"10573";"2101-PL2-MOLI-MOLP-MOL0001";600002112;"F";"500003766";"0";"0";"0"
"10574";"2101-PL2-MOLI-MOLS-MOL0001";600002113;"F";"500003767";"0";"0";"0"
"10575";"2101-PL2-MOLI-MOLS-MOL0001";600002114;"F";"500003767";"0";"0";"0"
"10576";"2101-PL2-MOLI-MOLS-MOL0001";600002115;"F";"500003767";"0";"0";"0"
"10577";"2101-PL2-MOLI-MOLS-MOL0001";600002116;"F";"500003767";"0";"0";"0"
"10578";"2101-PL2-MOLI-MOLS-MOL0001";600002117;"F";"500003767";"0";"0";"0"
"10579";"2101-PL2-MOLI-MOLS-MOL0001";600002118;"F";"500003767";"0";"0";"0"
"10580";"2101-PL2-MOLI-MOLS-MOL0001";600002119;"F";"500003767";"0";"0";"0"
"10581";"2101-PL2-MOLI-MOLS-MOL0001";600002120;"F";"500003767";"0";"0";"0"
"10582";"2101-PL2-MOLI-MOLS-MOL0001";600002121;"F";"500003767";"0";"0";"0"
"10583";"2101-PL2-MOLI-MOLS-MOL0001";600002122;"F";"500003767";"0";"0";"0"
"10584";"2101-PL1-MOLI-MOLT-MOL0001";600002123;"F";"500003768";"0";"0";"0"
"10585";"2101-PL1-MOLI-MOLT-MOL0001";600002124;"F";"500003768";"0";"0";"0"
"10586";"2101-PL1-MOLI-MOLT-MOL0001";600002125;"F";"500003768";"0";"0";"0"
"10587";"2101-PL1-MOLI-MOLT-MOL0001";600002126;"F";"500003768";"0";"0";"0"
"10588";"2101-PL1-MOLI-MOLT-MOL0001";600002127;"F";"500003768";"0";"0";"0"
"10589";"2101-PL1-MOLI-MOLT-MOL0001";600002128;"F";"500003768";"0";"0";"0"
"10590";"2101-PL1-MOLI-MOLT-MOL0001";600002129;"F";"500003768";"0";"0";"0"
"10591";"2101-PL1-MOLI-MOLT-MOL0001";600002130;"F";"500003768";"0";"0";"0"
"10592";"2101-PL1-MOLI-MOLP-MOL0001";600002131;"F";"500003769";"0";"0";"0"
"10593";"2101-PL1-MOLI-MOLP-MOL0001";600002132;"F";"500003769";"0";"0";"0"
"10594";"2101-PL1-MOLI-MOLP-MOL0001";600002133;"F";"500003769";"0";"0";"0"
"10595";"2101-PL1-MOLI-MOLP-MOL0001";600002134;"F";"500003769";"0";"0";"0"
"10596";"2101-PL1-MOLI-MOLP-MOL0001";600002135;"F";"500003769";"0";"0";"0"
"10597";"2101-PL1-MOLI-MOLP-MOL0001";600002136;"F";"500003769";"0";"0";"0"
"10598";"2101-PL1-MOLI-MOLP-MOL0001";600002137;"F";"500003769";"0";"0";"0"
"10599";"2101-PL1-MOLI-MOLP-MOL0002";600002138;"F";"500003770";"0";"0";"0"
"10600";"2101-PL1-MOLI-MOLP-MOL0002";600002139;"F";"500003770";"0";"0";"0"
"10601";"2101-PL1-MOLI-MOLP-MOL0002";600002140;"F";"500003770";"0";"0";"0"
"10602";"2101-PL1-MOLI-MOLP-MOL0002";600002141;"F";"500003770";"0";"0";"0"
"10603";"2101-PL1-MOLI-MOLP-MOL0002";600002142;"F";"500003770";"0";"0";"0"
"10604";"2101-PL1-MOLI-MOLP-MOL0002";600002143;"F";"500003770";"0";"0";"0"
"10605";"2101-PL1-MOLI-MOLP-MOL0002";600002144;"F";"500003770";"0";"0";"0"
"10606";"2101-PL1-MOLI-MOLP-MOL0003";600002145;"F";"500003771";"0";"0";"0"
"10607";"2101-PL1-MOLI-MOLP-MOL0003";600002146;"F";"500003771";"0";"0";"0"
"10608";"2101-PL1-MOLI-MOLP-MOL0003";600002147;"F";"500003771";"0";"0";"0"
"10609";"2101-PL1-MOLI-MOLP-MOL0003";600002148;"F";"500003771";"0";"0";"0"
"10610";"2101-PL1-MOLI-MOLP-MOL0003";600002149;"F";"500003771";"0";"0";"0"
"10611";"2101-PL1-MOLI-MOLP-MOL0003";600002150;"F";"500003771";"0";"0";"0"
"10612";"2101-PL1-MOLI-MOLP-MOL0003";600002151;"F";"500003771";"0";"0";"0"
"10613";"2101-PL1-MOLI-MOLP-MOL0004";600002152;"F";"500003772";"0";"0";"0"
"10614";"2101-PL1-MOLI-MOLP-MOL0004";600002153;"F";"500003772";"0";"0";"0"
"10615";"2101-PL1-MOLI-MOLP-MOL0004";600002154;"F";"500003772";"0";"0";"0"
"10616";"2101-PL1-MOLI-MOLP-MOL0004";600002155;"F";"500003772";"0";"0";"0"
"10617";"2101-PL1-MOLI-MOLP-MOL0004";600002156;"F";"500003772";"0";"0";"0"
"10618";"2101-PL1-MOLI-MOLP-MOL0004";600002157;"F";"500003772";"0";"0";"0"
"10619";"2101-PL1-MOLI-MOLP-MOL0004";600002158;"F";"500003772";"0";"0";"0"
"10620";"2101-PL2-CHAN-CHAP-FAJ002A";600002159;"F";"500003773";"0";"0";"0"
"10621";"2101-PL2-CHAN-CHAP-FAJ002A";600002160;"F";"500003773";"0";"0";"0"
"10622";"2101-PL2-CHAN-CHAP-FAJ002A";600002161;"F";"500003773";"0";"0";"0"
"10623";"2101-PL2-CHAN-CHAP-FAJ002A";600002162;"F";"500003773";"0";"0";"0"
"10624";"2101-PL2-CHAN-CHAP-FAJ002A";600002163;"F";"500003773";"0";"0";"0"
"10625";"2101-PL2-CHAN-CHAP-FAJ002A";600002164;"F";"500003773";"0";"0";"0"
"10626";"2101-PL2-CHAN-CHAP-FAJ002B";600002165;"F";"500003774";"0";"0";"0"
"10627";"2101-PL2-CHAN-CHAP-FAJ002B";600002166;"F";"500003774";"0";"0";"0"
"10628";"2101-PL2-CHAN-CHAP-FAJ002B";600002167;"F";"500003774";"0";"0";"0"
"10629";"2101-PL2-CHAN-CHAP-FAJ002B";600002168;"F";"500003774";"0";"0";"0"
"10630";"2101-PL2-CHAN-CHAP-FAJ002B";600002169;"F";"500003774";"0";"0";"0"
"10631";"2101-PL2-CHAN-CHAP-FAJ002B";600002170;"F";"500003774";"0";"0";"0"
"10632";"2101-PL2-CHAN-CHAP-FAJ002C";600002171;"F";"500003775";"0";"0";"0"
"10633";"2101-PL2-CHAN-CHAP-FAJ002C";600002172;"F";"500003775";"0";"0";"0"
"10634";"2101-PL2-CHAN-CHAP-FAJ002C";600002173;"F";"500003775";"0";"0";"0"
"10635";"2101-PL2-CHAN-CHAP-FAJ002C";600002174;"F";"500003775";"0";"0";"0"
"10636";"2101-PL2-CHAN-CHAP-FAJ002C";600002175;"F";"500003775";"0";"0";"0"
"10637";"2101-PL2-CHAN-CHAP-FAJ002C";600002176;"F";"500003775";"0";"0";"0"
"10638";"2101-PL1-CHAN-CHAP-FAJ0008";600002177;"F";"500003776";"0";"0";"0"
"10639";"2101-PL1-CHAN-CHAP-FAJ0008";600002178;"F";"500003776";"0";"0";"0"
"10640";"2101-PL1-CHAN-CHAP-FAJ0008";600002179;"F";"500003776";"0";"0";"0"
"10641";"2101-PL1-CHAN-CHAP-FAJ0008";600002180;"F";"500003776";"0";"0";"0"
"10642";"2101-PL1-CHAN-CHAP-FAJ0008";600002181;"F";"500003776";"0";"0";"0"
"10643";"2101-PL1-CHAN-CHAP-FAJ0008";600002182;"F";"500003776";"0";"0";"0"
"10644";"2101-PL1-CHAN-CHAP-FAJ0008";600002183;"F";"500003776";"0";"0";"0"
"10645";"2101-PL2-CHAN-CHAP-FAJ002P";600002184;"F";"500003777";"0";"0";"0"
"10646";"2101-PL2-CHAN-CHAP-FAJ002P";600002185;"F";"500003777";"0";"0";"0"
"10647";"2101-PL2-CHAN-CHAP-FAJ002P";600002186;"F";"500003777";"0";"0";"0"
"10648";"2101-PL2-CHAN-CHAP-FAJ002P";600002187;"F";"500003777";"0";"0";"0"
"10649";"2101-PL2-CHAN-CHAP-FAJ002P";600002188;"F";"500003777";"0";"0";"0"
"10650";"2101-PL2-CHAN-CHAP-FAJ002P";600002189;"F";"500003777";"0";"0";"0"
"10651";"2101-PL2-ESFI-ESP3-ESP0001";600002190;"F";"500003778";"0";"0";"0"
"10652";"2101-PL2-ESFI-ESP3-ESP0001";600002191;"F";"500003778";"0";"0";"0"
"10653";"2101-PL2-ESFI-ESP3-ESP0001";600002192;"F";"500003778";"0";"0";"0"
"10654";"2101-PL2-ESFI-ESP3-ESP0001";600002193;"F";"500003778";"0";"0";"0"
"10655";"2101-PL2-ESFI-ESP3-ESP0001";600002194;"F";"500003778";"0";"0";"0"
"10656";"2101-PL1-ESFI-ESP1-ESP0002";600002195;"F";"500003779";"0";"0";"0"
"10657";"2101-PL1-ESFI-ESP1-ESP0002";600002196;"F";"500003779";"0";"0";"0"
"10658";"2101-PL1-ESFI-ESP1-ESP0002";600002197;"F";"500003779";"0";"0";"0"
"10659";"2101-PL1-ESFI-ESP1-ESP0002";600002198;"F";"500003779";"0";"0";"0"
"10660";"2101-PL1-ESFI-ESP1-ESP0002";600002199;"F";"500003779";"0";"0";"0"
"10661";"2101-PL2-ESFI-ESP2-ESP0001";600002200;"F";"500003780";"0";"0";"0"
"10662";"2101-PL2-ESFI-ESP2-ESP0001";600002201;"F";"500003780";"0";"0";"0"
"10663";"2101-PL2-ESFI-ESP2-ESP0001";600002202;"F";"500003780";"0";"0";"0"
"10664";"2101-PL2-ESFI-ESP2-ESP0001";600002203;"F";"500003780";"0";"0";"0"
"10665";"2101-PL2-ESFI-ESP2-ESP0001";600002204;"F";"500003780";"0";"0";"0"
"10666";"2101-PL1-ESFI-ESP1-ESP0001";600002205;"F";"500003781";"0";"0";"0"
"10667";"2101-PL1-ESFI-ESP1-ESP0001";600002206;"F";"500003781";"0";"0";"0"
"10668";"2101-PL1-ESFI-ESP1-ESP0001";600002207;"F";"500003781";"0";"0";"0"
"10669";"2101-PL1-ESFI-ESP1-ESP0001";600002208;"F";"500003781";"0";"0";"0"
"10670";"2101-PL1-ESFI-ESP1-ESP0001";600002209;"F";"500003781";"0";"0";"0"
"10671";"2101-PL2-CHAN-CHAT-CHA0001";600002210;"F";"500003782";"0";"0";"0"
"10672";"2101-PL2-CHAN-CHAT-CHA0001";600002211;"F";"500003782";"0";"0";"0"
"10673";"2101-PL2-CHAN-CHAT-CHA0001";600002212;"F";"500003782";"0";"0";"0"
"10674";"2101-PL2-CHAN-CHAT-CHA0001";600002213;"F";"500003782";"0";"0";"0"
"10675";"2101-PL2-CHAN-CHAT-CHA0001";600002214;"F";"500003782";"0";"0";"0"
"10676";"2101-PL1-CHAN-CHAS-CHA0001";600002215;"F";"500003783";"0";"0";"0"
"10677";"2101-PL1-CHAN-CHAS-CHA0001";600002216;"F";"500003783";"0";"0";"0"
"10678";"2101-PL1-CHAN-CHAS-CHA0001";600002217;"F";"500003783";"0";"0";"0"
"10679";"2101-PL1-CHAN-CHAS-CHA0001";600002218;"F";"500003783";"0";"0";"0"
"10680";"2101-PL1-CHAN-CHAS-CHA0001";600002219;"F";"500003783";"0";"0";"0"
"10681";"2101-PL1-CHAN-CHAS-CHA0001";600002220;"F";"500003783";"0";"0";"0"
"10682";"2101-PL1-CHAN-CHAS-CHA0001";600002221;"F";"500003783";"0";"0";"0"
"10683";"2101-PL2-CHAN-CHAP-CHA0001";600002222;"F";"500003784";"0";"0";"0"
"10684";"2101-PL2-CHAN-CHAP-CHA0001";600002223;"F";"500003784";"0";"0";"0"
"10685";"2101-PL2-CHAN-CHAP-CHA0001";600002224;"F";"500003784";"0";"0";"0"
"10686";"2101-PL2-CHAN-CHAP-CHA0001";600002225;"F";"500003784";"0";"0";"0"
"10687";"2101-PL2-CHAN-CHAP-CHA0001";600002226;"F";"500003784";"0";"0";"0"
"10688";"2101-PL2-CHAN-CHAP-CHA0001";600002227;"F";"500003784";"0";"0";"0"
"10689";"2101-PL2-CHAN-SLAV-BOM001A";600002228;"F";"500003785";"0";"0";"0"
"10690";"2101-PL2-CHAN-SLAV-BOM001A";600002229;"F";"500003785";"0";"0";"0"
"10691";"2101-PL2-CHAN-SLAV-BOM001A";600002230;"F";"500003785";"0";"0";"0"
"10692";"2101-PL2-CHAN-SLAV-BOM001A";600002231;"F";"500003785";"0";"0";"0"
"10693";"2101-PL2-CHAN-SLAV-BOM001A";600002232;"F";"500003785";"0";"0";"0"
"10694";"2101-PL2-CHAN-SLAV-BOM001A";600002233;"F";"500003785";"0";"0";"0"
"10695";"2101-PL2-CHAN-SLAV-BOM001B";600002234;"F";"500003786";"0";"0";"0"
"10696";"2101-PL2-CHAN-SLAV-BOM001B";600002235;"F";"500003786";"0";"0";"0"
"10697";"2101-PL2-CHAN-SLAV-BOM001B";600002236;"F";"500003786";"0";"0";"0"
"10698";"2101-PL2-CHAN-SLAV-BOM001B";600002237;"F";"500003786";"0";"0";"0"
"10699";"2101-PL2-CHAN-SLAV-BOM001B";600002238;"F";"500003786";"0";"0";"0"
"10700";"2101-PL2-CHAN-SLAV-BOM001B";600002239;"F";"500003786";"0";"0";"0"
